BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
287659	1487	2122	107869	108423	-	hCG_1640438	CTBP1	MECOM	BARS	AML1-EVI-1|EVI1|MDS1|MDS1-EVI1|PRDM3	Affinity Capture-Western	physical	Izutsu K (2001)	PUBMED:11313276	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13465|Q03112	E7EQ57|C7FEN9	NP_001098548|NP_001192123|NP_004982|NP_001098547|NP_001157472|NP_001157471|NP_005232	-	-	-	-	-	-	Homo sapiens	Homo sapiens
287660	1487	2122	107869	108423	-	hCG_1640438	CTBP1	MECOM	BARS	AML1-EVI-1|EVI1|MDS1|MDS1-EVI1|PRDM3	Reconstituted Complex	physical	Izutsu K (2001)	PUBMED:11313276	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13465|Q03112	E7EQ57|C7FEN9	NP_001098548|NP_001192123|NP_004982|NP_001098547|NP_001157472|NP_001157471|NP_005232	-	-	-	-	-	-	Homo sapiens	Homo sapiens
314512	1487	6935	107869	112796	-	RP11-472N13.4	CTBP1	ZEB1	BARS	AREB6|BZP|DELTAEF1|FECD6|NIL2A|PPCD3|TCF8|ZFHEP|ZFHX1A	Affinity Capture-Western	physical	Postigo AA (1999)	PUBMED:10359772	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P37275	B2RBI8	NP_001310586|NP_001310604|NP_001310592|NP_001310589|NP_001310588|NP_001310587|NP_001310605|NP_001310585|NP_001310607|NP_001310583|NP_001310601|NP_001310581|NP_001310603|NP_001167565|NP_001167564|NP_001167567|NP_001167566|NP_001310600|NP_001310582|NP_001310576|NP_001310577|NP_001310574|NP_001310575|NP_001310572|NP_001310573|NP_001310570|NP_001310571|NP_001310580|NP_001310578|NP_001310579|NP_001310584|NP_001310594|NP_001310595|NP_001310590|NP_001310591|NP_001121600|NP_001310593|NP_110378|NP_001310602|NP_001310567|NP_001310606	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317453	1487	5932	107869	111867	-	-	CTBP1	RBBP8	BARS	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	Two-hybrid	physical	Schaeper U (1998)	PUBMED:9535825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q99708	A0A024RC34	NP_976037|NP_976036|NP_002885	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317454	1487	5932	107869	111867	-	-	CTBP1	RBBP8	BARS	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	Reconstituted Complex	physical	Schaeper U (1998)	PUBMED:9535825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q99708	A0A024RC34	NP_976037|NP_976036|NP_002885	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317455	5932	1487	111867	107869	-	-	RBBP8	CTBP1	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	BARS	Reconstituted Complex	physical	Schaeper U (1998)	PUBMED:9535825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q99708	A0A024RC34	NP_976037|NP_976036|NP_002885	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317456	5932	1487	111867	107869	-	-	RBBP8	CTBP1	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	BARS	Affinity Capture-Western	physical	Schaeper U (1998)	PUBMED:9535825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q99708	A0A024RC34	NP_976037|NP_976036|NP_002885	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317457	1487	5932	107869	111867	-	-	CTBP1	RBBP8	BARS	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	Affinity Capture-Western	physical	Schaeper U (1998)	PUBMED:9535825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q99708	A0A024RC34	NP_976037|NP_976036|NP_002885	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317495	51412	1487	119529	107869	-	-	ACTL6B	CTBP1	ACTL6|BAF53B	BARS	Phenotypic Enhancement	genetic	Oma Y (2003)	PUBMED:12565893	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O94805	-	NP_057272	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317496	1487	51412	107869	119529	-	-	CTBP1	ACTL6B	BARS	ACTL6|BAF53B	Affinity Capture-Western	physical	Oma Y (2003)	PUBMED:12565893	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O94805	-	NP_057272	-	-	-	-	-	-	Homo sapiens	Homo sapiens
317497	51412	1487	119529	107869	-	-	ACTL6B	CTBP1	ACTL6|BAF53B	BARS	Two-hybrid	physical	Oma Y (2003)	PUBMED:12565893	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O94805	-	NP_057272	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
318140	3064	1487	109314	107869	-	-	HTT	CTBP1	HD|IT15	BARS	Affinity Capture-Western	physical	Kegel KB (2002)	PUBMED:11739372	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42858	-	NP_002102	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
329798	6907	1487	112770	107869	-	-	TBL1X	CTBP1	EBI|SMAP55|TBL1	BARS	Affinity Capture-Western	physical	Perissi V (2008)	PUBMED:18374649	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60907	A0A024RBV9	NP_001132940|NP_001132938|NP_005638|NP_001132939	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
329799	8204	1487	113843	107869	-	-	NRIP1	CTBP1	RIP140	BARS	Affinity Capture-Western	physical	Perissi V (2008)	PUBMED:18374649	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48552	A8K171	NP_003480	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
448552	7764	1487	113547	107869	RP4-724E16.3	-	ZNF217	CTBP1	ZABC1	BARS	Affinity Capture-MS	physical	Banck MS (2009)	PUBMED:19242095	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75362	H0UI66	NP_006517	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
448555	23186	1487	116796	107869	-	-	RCOR1	CTBP1	COREST|RCOR	BARS	Affinity Capture-MS	physical	Banck MS (2009)	PUBMED:19242095	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UKL0	J3KN32	NP_055971	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
463127	6304	1487	112211	107869	-	-	SATB1	CTBP1	-	BARS	Reconstituted Complex	physical	Purbey PK (2009)	PUBMED:19103759	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q01826	A0A024R2H1	NP_001124482|NP_001182399|NP_002962	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
463128	6304	1487	112211	107869	-	-	SATB1	CTBP1	-	BARS	Affinity Capture-Western	physical	Purbey PK (2009)	PUBMED:19103759	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q01826	A0A024R2H1	NP_001124482|NP_001182399|NP_002962	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
463129	1487	6304	107869	112211	-	-	CTBP1	SATB1	BARS	-	Affinity Capture-Western	physical	Purbey PK (2009)	PUBMED:19103759	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q01826	A0A024R2H1	NP_001124482|NP_001182399|NP_002962	-	-	-	-	-	-	Homo sapiens	Homo sapiens
467627	1487	7764	107869	113547	-	RP4-724E16.3	CTBP1	ZNF217	BARS	ZABC1	Affinity Capture-Western	physical	Cowger JJ (2007)	PUBMED:17130829	9606	9606	Low Throughput	-	-	Demethylase and deacetylase activity	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O75362	H0UI66	NP_006517	-	-	-	-	-	-	Homo sapiens	Homo sapiens
467709	1487	1487	107869	107869	-	-	CTBP1	CTBP1	BARS	BARS	Affinity Capture-Western	physical	Zhao LJ (2009)	PUBMED:19754958	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468696	1487	6925	107869	112787	-	-	CTBP1	TCF4	BARS	E2-2|ITF-2|ITF2|PTHS|SEF-2|SEF2|SEF2-1|SEF2-1A|SEF2-1B|SEF2-1D|TCF-4|bHLHb19	Two-hybrid	physical	Ravasi T (2010)	PUBMED:20211142	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P15884	A0A024R2C0|E9PH57|H3BTP3|B3KVA4	NP_001077431|NP_001230165|NP_001293136|NP_001293137|NP_001317533|NP_003190|NP_001230160|NP_001230155|NP_001230157|NP_001230156|NP_001230159|NP_001230161|NP_001230162|NP_001230163|NP_001230164|NP_001317534	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468697	1487	84458	107869	124093	-	-	CTBP1	LCOR	BARS	MLR2	Two-hybrid	physical	Ravasi T (2010)	PUBMED:20211142	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96JN0	-	NP_001333445|NP_115816|NP_001164236|NP_001164237	-	-	-	-	-	-	Homo sapiens	Homo sapiens
471126	7157	1487	113010	107869	-	-	TP53	CTBP1	BCC7|LFS1|P53|TRP53	BARS	Affinity Capture-Western	physical	Jin W (2008)	PUBMED:18765668	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
471127	1487	3065	107869	109315	-	RP4-811H24.2	CTBP1	HDAC1	BARS	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Jin W (2008)	PUBMED:18765668	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
471128	1487	7157	107869	113010	-	-	CTBP1	TP53	BARS	BCC7|LFS1|P53|TRP53	Affinity Capture-Western	physical	Jin W (2008)	PUBMED:18765668	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
472010	3090	1487	109337	107869	-	-	HIC1	CTBP1	ZBTB29|ZNF901|hic-1	BARS	Two-hybrid	physical	Van Rechem C (2009)	PUBMED:19486893	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14526	A0PJI1	NP_001091672|NP_006488	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
478051	10919	1487	116123	107869	DAAP-66K18.3	-	EHMT2	CTBP1	BAT8|C6orf30|G9A|GAT8|KMT1C|NG36	BARS	Affinity Capture-Western	physical	Ueda J (2006)	PUBMED:16702210	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96KQ7	B7Z852|A2ABF8|A2ABF9|A0A024RCN9	NP_006700|NP_001350618|NP_001276342|NP_079532|NP_001305762	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
478053	79813	1487	122908	107869	RP11-188C12.1	-	EHMT1	CTBP1	EUHMTASE1|Eu-HMTase1|FP13812|GLP|GLP1|KMT1D|bA188C12.1	BARS	Affinity Capture-Western	physical	Ueda J (2006)	PUBMED:16702210	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H9B1	-	NP_001138999|NP_079033	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
478055	58525	1487	121845	107869	-	-	WIZ	CTBP1	ZNF803	BARS	Affinity Capture-Western	physical	Ueda J (2006)	PUBMED:16702210	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95785	M0QXA7	NP_001358518|NP_067064|NP_001317324|NP_001358532	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
479373	7764	1487	113547	107869	RP4-724E16.3	-	ZNF217	CTBP1	ZABC1	BARS	Affinity Capture-Western	physical	Thillainadesan G (2008)	PUBMED:18625718	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75362	H0UI66	NP_006517	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
479459	324	1487	106821	107869	-	-	APC	CTBP1	BTPS2|DP2|DP2.5|DP3|GS|PPP1R46	BARS	Affinity Capture-Western	physical	Gomes NP (2006)	PUBMED:16510875	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25054	Q4LE70|B7Z2B6	NP_000029|NP_001120982|NP_001120983|NP_001341835|NP_001341834|NP_001341828|NP_001341829|NP_001341831|NP_001341830|NP_001341833|NP_001341832|NP_001341826|NP_001341827|NP_001341824|NP_001341825	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
480105	1487	5347	107869	111362	-	-	CTBP1	PLK1	BARS	PLK|STPK13	Affinity Capture-Western	physical	Spyer M (2006)	PUBMED:16481748	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P53350	-	NP_005021	-	-	-	-	-	-	Homo sapiens	Homo sapiens
480106	1487	7283	107869	113134	-	-	CTBP1	TUBG1	BARS	CDCBM4|GCP-1|TUBG|TUBGCP1	Affinity Capture-Western	physical	Spyer M (2006)	PUBMED:16481748	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P23258	-	NP_001061	-	-	-	-	-	-	Homo sapiens	Homo sapiens
481831	3291	1487	109524	107869	-	-	HSD11B2	CTBP1	AME|AME1|HSD11K|HSD2|SDR9C3	BARS	Affinity Capture-Western	physical	Senyuk V (2003)	PUBMED:12878208	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P80365	-	NP_000187	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
482543	1487	6934	107869	112795	-	RP11-357H24.1	CTBP1	TCF7L2	BARS	TCF-4|TCF4	Reconstituted Complex	physical	Valenta T (2003)	PUBMED:12711682	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q9NQB0	E2GH26|Q6FHW4|B4DJZ2|E2GH16|E2GH18|C6ZRK5|C6ZRJ7|E2GH13|C6ZRJ9|C6ZRK2|C6ZRK1	NP_001139746|NP_001139755|NP_001185458|NP_001139757|NP_001139756|NP_001185455|NP_001139758|NP_001185457|NP_001185456|NP_110383|NP_001185460|NP_001185454|NP_001185459	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483224	1487	84458	107869	124093	-	-	CTBP1	LCOR	BARS	MLR2	Reconstituted Complex	physical	Fernandes I (2003)	PUBMED:12535528	9606	9606	Low Throughput	-	-	Bioluminescence resonance energy transfer	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96JN0	-	NP_001333445|NP_115816|NP_001164236|NP_001164237	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483225	1487	84458	107869	124093	-	-	CTBP1	LCOR	BARS	MLR2	Affinity Capture-Western	physical	Fernandes I (2003)	PUBMED:12535528	9606	9606	Low Throughput	-	-	Bioluminescence resonance energy transfer	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q96JN0	-	NP_001333445|NP_115816|NP_001164236|NP_001164237	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483488	23028	1487	116667	107869	RP1-184J9.1	-	KDM1A	CTBP1	AOF2|BHC110|KDM1|LSD1	BARS	Affinity Capture-MS	physical	Shi YJ (2005)	PUBMED:16140033	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60341	-	NP_055828|NP_001350583|NP_001009999	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483598	1487	1387	107869	107777	-	-	CTBP1	CREBBP	BARS	CBP|KAT3A|RSTS	Affinity Capture-Western	physical	Senyuk V (2005)	PUBMED:16122695	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483599	1487	2033	107869	108347	-	RP1-85F18.1	CTBP1	EP300	BARS	KAT3B|RSTS2|p300	Affinity Capture-Western	physical	Senyuk V (2005)	PUBMED:16122695	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483600	1487	8850	107869	114375	-	-	CTBP1	KAT2B	BARS	CAF|P/CAF|PCAF	Affinity Capture-Western	physical	Senyuk V (2005)	PUBMED:16122695	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92831	-	NP_003875	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483601	1487	2648	107869	108918	-	-	CTBP1	KAT2A	BARS	GCN5|GCN5L2|PCAF-b|hGCN5	Affinity Capture-Western	physical	Senyuk V (2005)	PUBMED:16122695	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q92830	-	NP_066564	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483771	1487	3291	107869	109524	-	-	CTBP1	HSD11B2	BARS	AME|AME1|HSD11K|HSD2|SDR9C3	Affinity Capture-Western	physical	Senyuk V (2002)	PUBMED:12082639	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P80365	-	NP_000187	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483934	23028	1487	116667	107869	RP1-184J9.1	-	KDM1A	CTBP1	AOF2|BHC110|KDM1|LSD1	BARS	Affinity Capture-MS	physical	Lee MG (2005)	PUBMED:16079794	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60341	-	NP_055828|NP_001350583|NP_001009999	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
502323	1487	6667	107869	112550	-	-	CTBP1	SP1	BARS	-	Affinity Capture-Western	physical	Glasspool RM (2005)	PUBMED:16036112	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	P08047	-	NP_003100|NP_612482|NP_001238754	-	-	-	-	-	-	Homo sapiens	Homo sapiens
502325	6667	1487	112550	107869	-	-	SP1	CTBP1	-	BARS	Affinity Capture-Western	physical	Glasspool RM (2005)	PUBMED:16036112	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08047	-	NP_003100|NP_612482|NP_001238754	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
502326	3066	1487	109316	107869	-	-	HDAC2	CTBP1	HD2|RPD3|YAF1	BARS	Affinity Capture-Western	physical	Glasspool RM (2005)	PUBMED:16036112	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92769	-	NP_001518	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
503604	1487	2033	107869	108347	-	RP1-85F18.1	CTBP1	EP300	BARS	KAT3B|RSTS2|p300	Reconstituted Complex	physical	Kim JH (2005)	PUBMED:15834423	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
