BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2471274	3312	1488	109544	107870	-	RP11-59C5.2	HSPA8	CTBP2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	-	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2471506	5093	1488	111126	107870	-	RP11-59C5.2	PCBP1	CTBP2	HEL-S-85|HNRPE1|HNRPX|hnRNP-E1|hnRNP-X	-	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	Q15365	Q53SS8	NP_006187	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2471838	7764	1488	113547	107870	RP4-724E16.3	RP11-59C5.2	ZNF217	CTBP2	ZABC1	-	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	O75362	H0UI66	NP_006517	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472451	1499	1488	107880	107870	OK/SW-cl.35	RP11-59C5.2	CTNNB1	CTBP2	CTNNB|MRD19|armadillo	-	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2495277	1488	1487	107870	107869	RP11-59C5.2	-	CTBP2	CTBP1	-	BARS	Two-hybrid	physical	Yachie N (2016)	PUBMED:27107012	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2495851	2275	1488	108566	107870	-	RP11-59C5.2	FHL3	CTBP2	SLIM2	-	Two-hybrid	physical	Yachie N (2016)	PUBMED:27107012	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13643	Q96C98	NP_004459|NP_001230807	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2496723	63948	1488	122012	107870	-	RP11-59C5.2	DMRTB1	CTBP2	-	-	Two-hybrid	physical	Yang X (2016)	PUBMED:26871637	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96MA1	-	NP_149056	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2519981	2100	1488	108404	107870	-	RP11-59C5.2	ESR2	CTBP2	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	-	Affinity Capture-MS	physical	Giurato G (2018)	PUBMED:29509190	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q92731	Q0PTK2|Q7LCB3|F1D8N3	NP_001201832|NP_001428|NP_001201831|NP_001278641|NP_001035365|NP_001278652|NP_001258805|NP_001258806	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2526320	7337	1488	113185	107870	-	RP11-59C5.2	UBE3A	CTBP2	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	-	Affinity Capture-MS	physical	Saez I (2018)	PUBMED:29511261	9606	9606	High Throughput	-	-	High confidence UBE3A interactors	-	BIOGRID	Q05086	Q9H2G0|Q9BUI6	NP_570854|NP_000453|NP_001341438|NP_001341435|NP_001341434|NP_001341437|NP_001341436|NP_001341475|NP_001341474|NP_001341477|NP_001341476|NP_001341471|NP_001341470|NP_001341473|NP_001341472|NP_001341455|NP_001341479|NP_001341452|NP_001341480|NP_001341478|NP_001361390|NP_001341467|NP_001341468|NP_001341469|NP_570853|NP_001341440|NP_001341441|NP_001341442	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2531109	9401	1488	114798	107870	-	RP11-59C5.2	RECQL4	CTBP2	RECQ4	-	Affinity Capture-MS	physical	Lu H (2017)	PUBMED:29229926	9606	9606	High Throughput	-	-	-	-	BIOGRID	O94761	-	NP_004251	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2541551	4609	1488	110694	107870	-	RP11-59C5.2	MYC	CTBP2	MRTL|MYCC|bHLHe39|c-Myc	-	Affinity Capture-MS	physical	Heidelberger JB (2018)	PUBMED:29467282	9606	9606	High Throughput	-	-	-	-	BIOGRID	P01106	-	NP_002458|NP_001341799	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2602508	4609	1488	110694	107870	-	RP11-59C5.2	MYC	CTBP2	MRTL|MYCC|bHLHe39|c-Myc	-	Proximity Label-MS	physical	Kalkat M (2018)	PUBMED:30415952	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P01106	-	NP_002458|NP_001341799	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2607886	7182	1488	113034	107870	-	RP11-59C5.2	NR2C2	CTBP2	TAK1|TR4	-	Affinity Capture-MS	physical	Yu L (2018)	PUBMED:30463901	9606	9606	High Throughput	-	-	assayed using BioID (proximity-dependent biotin identification)	-	BIOGRID	P49116	F2YGU2	NP_001278623|NP_003289	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2617394	63976	1488	122023	107870	-	RP11-59C5.2	PRDM16	CTBP2	CMD1LL|LVNC8|MEL1|PFM13	-	Affinity Capture-MS	physical	Ivanochko D (2019)	PUBMED:30462309	9606	9606	High Throughput	-	-	PRDM16|PRDM16deltaPR|high confidence interactors have a BDFR=/<0.01	-	BIOGRID	Q9HAZ2	D6RDW0	NP_955533|NP_071397	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2617543	2122	1488	108423	107870	hCG_1640438	RP11-59C5.2	MECOM	CTBP2	AML1-EVI-1|EVI1|MDS1|MDS1-EVI1|PRDM3	-	Affinity Capture-MS	physical	Ivanochko D (2019)	PUBMED:30462309	9606	9606	High Throughput	-	-	PRDM3|PRDM3dPR|high confidence interactors have a BDFR</=0.01	-	BIOGRID	Q13465|Q03112	E7EQ57|C7FEN9	NP_001098548|NP_001192123|NP_004982|NP_001098547|NP_001157472|NP_001157471|NP_005232	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639429	8451	1488	114029	107870	RP11-391H12.1	RP11-59C5.2	CUL4A	CTBP2	-	-	Affinity Capture-MS	physical	Liu H (2019)	PUBMED:30945288	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2653690	330	1488	106827	107870	-	RP11-59C5.2	BIRC3	CTBP2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	-	Affinity Capture-MS	physical	Lee SH (2019)	PUBMED:30948266	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)	-	BIOGRID	Q13489	-	NP_892007|NP_001156	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659844	1488	2597	107870	108868	RP11-59C5.2	CDABP0047	CTBP2	GAPDH	-	G3PD|GAPD|HEL-S-162eP	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P04406	V9HVZ4	NP_002037|NP_001344872|NP_001276674|NP_001276675|NP_001243728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659845	1488	23028	107870	116667	RP11-59C5.2	RP1-184J9.1	CTBP2	KDM1A	-	AOF2|BHC110|KDM1|LSD1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O60341	-	NP_055828|NP_001350583|NP_001009999	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659846	1488	5052	107870	111089	RP11-59C5.2	RP11-291L19.4	CTBP2	PRDX1	-	MSP23|NKEF-A|NKEFA|PAG|PAGA|PAGB|PRX1|PRXI|TDPX2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q06830	-	NP_002565|NP_859048|NP_001189360|NP_859047	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659847	1488	27086	107870	117989	RP11-59C5.2	HSPC215	CTBP2	FOXP1	-	12CC4|QRF1|hFKH1B	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9H334	Q548T7|Q8TEA2|A0A087X299|Q8N2P0|E9PFD3	NP_001231737|NP_001231743|NP_001231742|NP_001231741|NP_001231739|NP_001231745|NP_001231744|NP_116071|NP_001012523	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659848	1488	3099	107870	109346	RP11-59C5.2	-	CTBP2	HK2	-	HKII|HXK2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P52789	-	NP_000180|NP_001358454	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659849	1488	9219	107870	114652	RP11-59C5.2	-	CTBP2	MTA2	-	MTA1L1|PID	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O94776	A0A024R534	NP_001317221|NP_004730	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659850	1488	5424	107870	111420	RP11-59C5.2	-	CTBP2	POLD1	-	CDC2|CRCS10|MDPL|POLD	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P28340	M0R2B7|Q59FA0|A0A024R4F4	NP_001295561|NP_001243778|NP_002682	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659851	1488	9820	107870	115159	RP11-59C5.2	-	CTBP2	CUL7	-	3M1|KIAA0076|dJ20C7.5	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q14999	-	NP_001361802|NP_001361803|NP_001161842|NP_001361801|NP_055595	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659852	1488	5430	107870	111426	RP11-59C5.2	-	CTBP2	POLR2A	-	POLR2|POLRA|RPB1|RPBh1|RPO2|RPOL2|RpIILS|hRPB220|hsRPB1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P24928	-	NP_000928	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659853	1488	4176	107870	110344	RP11-59C5.2	-	CTBP2	MCM7	-	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P33993	C6EMX8	NP_001265524|NP_877577|NP_005907	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659854	1488	545	107870	107027	RP11-59C5.2	-	CTBP2	ATR	-	FCTCS|FRP1|MEC1|SCKL|SCKL1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13535	-	NP_001175	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659855	1488	5888	107870	111825	RP11-59C5.2	-	CTBP2	RAD51	-	BRCC5|HRAD51|HsRad51|HsT16930|MRMV2|RAD51A|RECA	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q06609	-	NP_001157742|NP_002866|NP_001157741|NP_597994	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659856	1488	9588	107870	114956	RP11-59C5.2	-	CTBP2	PRDX6	-	1-Cys|AOP2|HEL-S-128m|NSGPx|PRX|aiPLA2|p29	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P30041	V9HWC7	NP_004896	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659857	1488	1786	107870	108123	RP11-59C5.2	-	CTBP2	DNMT1	-	ADCADN|AIM|CXXC9|DNMT|HSN1E|MCMT	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P26358	I6L9H2	NP_001305660|NP_001370|NP_001305659|NP_001124295	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659858	1488	8697	107870	114242	RP11-59C5.2	-	CTBP2	CDC23	-	ANAPC8|APC8|CUT23	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UJX2	-	NP_004652	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659859	1488	5347	107870	111362	RP11-59C5.2	-	CTBP2	PLK1	-	PLK|STPK13	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P53350	-	NP_005021	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659860	1488	2584	107870	108857	RP11-59C5.2	-	CTBP2	GALK1	-	GALK|GK1|HEL-S-19	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P51570	V9HWE7	NP_000145	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659861	1488	3054	107870	109304	RP11-59C5.2	-	CTBP2	HCFC1	-	CFF|HCF|HCF-1|HCF1|HFC1|MRX3|PPP1R89|VCAF	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P51610	A6NEM2	NP_005325	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659862	1488	9125	107870	114573	RP11-59C5.2	-	CTBP2	RQCD1	-	CNOT9|CT129|RCD-1|RCD1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q92600	D5MQE1	NP_001258563|NP_001258564|NP_005435	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659863	1488	1314	107870	107709	RP11-59C5.2	-	CTBP2	COPA	-	HEP-COP	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P53621	-	NP_001091868|NP_004362	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659864	1488	23119	107870	116741	RP11-59C5.2	-	CTBP2	HIC2	-	HRG22|ZBTB30|ZNF907	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q96JB3	-	NP_055909	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659865	1488	283248	107870	129510	RP11-59C5.2	-	CTBP2	RCOR2	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q8IZ40	-	NP_775858|NP_001350577	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659866	1488	54815	107870	120172	RP11-59C5.2	-	CTBP2	GATAD2A	-	p66alpha	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q86YP4	A0A024R7M6|A0A024R7K7	NP_001287875|NP_060130|NP_001371448|NP_001371458|NP_001371459|NP_001371454|NP_001371455|NP_001371470|NP_001371457|NP_001371450|NP_001371451|NP_001371452|NP_001371453|NP_001371469|NP_001371468|NP_001346560|NP_001371465|NP_001371464|NP_001371467|NP_001371466|NP_001371461|NP_001371460|NP_001371463|NP_001371462|NP_001371447|NP_001371446|NP_001371445|NP_001371444|NP_001371443|NP_001371442|NP_001371441|NP_001371440|NP_001371456	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659867	1488	1739	107870	108083	RP11-59C5.2	-	CTBP2	DLG1	-	DLGH1|SAP-97|SAP97|dJ1061C18.1.1|hdlg	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q12959	B4DF78	NP_004078|NP_001091894|NP_001350794|NP_001353151|NP_001353150|NP_001191317|NP_001191316|NP_001191315|NP_001353137|NP_001353136|NP_001353135|NP_001353134|NP_001353133|NP_001353132|NP_001353139|NP_001353138|NP_001353146|NP_001353147|NP_001353144|NP_001353145|NP_001353142|NP_001353143|NP_001353140|NP_001353141|NP_001353148|NP_001353149|NP_001277912	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659868	1488	8200	107870	113839	RP11-59C5.2	-	CTBP2	GDF5	-	BDA1C|BMP-14|BMP14|CDMP1|LAP-4|LAP4|OS5|SYM1B|SYNS2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P43026	F1T0J1	NP_000548	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659869	1488	30834	107870	119050	RP11-59C5.2	DAAP-65D20.6	CTBP2	ZNRD1	-	HTEX-6|HTEX6|Rpa12|TCTEX6|TEX6|ZR14|hZR14|tctex-6	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9P1U0	Q2L6J2	NP_001265715|NP_001265714|NP_740753|NP_055411	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659870	1488	28996	107870	118815	RP11-59C5.2	-	CTBP2	HIPK2	-	PRO0593	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9H2X6	-	NP_073577|NP_001106710	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659871	1488	6932	107870	112794	RP11-59C5.2	-	CTBP2	TCF7	-	TCF-1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P36402	-	NP_963963|NP_001333379|NP_001333354|NP_963965|NP_003193|NP_001128323|NP_998813	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659872	1488	64328	107870	122138	RP11-59C5.2	-	CTBP2	XPO4	-	exp4	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9C0E2	-	NP_001358990|NP_071904	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659873	1488	1634	107870	108002	RP11-59C5.2	-	CTBP2	DCN	-	CSCD|DSPG2|PG40|PGII|PGS2|SLRR1B	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P07585	A0A024RBG6|Q6FH10	NP_001911|NP_598011|NP_598010|NP_598013|NP_598012|NP_598014	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659874	1488	83439	107870	123642	RP11-59C5.2	-	CTBP2	TCF7L1	-	TCF-3|TCF3	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9HCS4	-	NP_112573	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659875	1488	39	107870	106557	RP11-59C5.2	-	CTBP2	ACAT2	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9BWD1	-	NP_005882|NP_001290182	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659876	1488	7398	107870	113241	RP11-59C5.2	-	CTBP2	USP1	-	UBP	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O94782	-	NP_001017415|NP_001017416|NP_003359	-	-	-	-	-	-	Homo sapiens	Homo sapiens
